tax_id,Species
22693216,Tringa stagnatilis
22693220,Tringa nebularia
22693225,Tringa guttifer
22693231,Tringa melanoleuca
22693235,Tringa flavipes
22693239,Tringa solitaria
22693243,Tringa ochropus
22693247,Tringa glareola
22693251,Xenus cinereus
22693264,Actitis hypoleucos
22693277,Actitis macularius
22693289,Tringa brevipes
22693305,Tringa incana
22693319,Tringa semipalmata
22693336,Arenaria interpres
22693341,Arenaria melanocephala
22693344,Limnodromus griseus
22693348,Limnodromus scolopaceus
22693351,Limnodromus semipalmatus
22693356,Calidris virgata
22693359,Calidris tenuirostris
22693363,Calidris canutus
22693369,Calidris alba
22693373,Calidris pusilla
22693376,Calidris mauri
22693379,Calidris minuta
22693383,Calidris ruficollis
22693388,Calidris temminckii
22693392,Calidris subminuta
22693396,Calidris minutilla
22693399,Calidris fuscicollis
22693404,Calidris bairdii
22693408,Calidris melanotos
22693414,Calidris acuminata
22693420,Calidris maritima
22693424,Calidris ptilocnemis
22693427,Calidris alpina
22693431,Calidris ferruginea
22693437,Calidris himantopus
22693447,Calidris subruficollis
22693452,Calidris pygmaea
22693464,Calidris falcinellus
22693468,Calidris pugnax
22693472,Steganopus tricolor
22693490,Phalaropus lobatus
22693494,Phalaropus fulicarius
22693520,Nycticryphes semicollaris
22693520,Nycticryphes semicollaris
22693528,Actophilornis africanus
22693532,Actophilornis albinucha
22693536,Microparra capensis
22693540,Irediparra gallinacea
22693543,Hydrophasianus chirurgus
22693547,Metopidius indicus
22693550,Jacana spinosa
22693553,Jacana jacana
22693553,Jacana jacana
22693556,Chionis albus
22693567,Chionis minor
22693570,Pluvianellus socialis
22693580,Burhinus senegalensis
22693584,Burhinus vermiculatus
22693589,Burhinus capensis
22693594,Burhinus bistriatus
22693597,Burhinus superciliaris
22693600,Burhinus grallarius
22693604,Esacus recurvirostris
22693627,Haematopus moquini
22693644,Haematopus palliatus
22693647,Haematopus longirostris
22693651,Haematopus unicolor
22693656,Haematopus chathamensis
22693663,Haematopus fuliginosus
22693663,Haematopus fuliginosus
22693669,Haematopus leucopodus
22693672,Ibidorhyncha struthersii
22693690,Himantopus novaezelandiae
22693709,Cladorhynchus leucocephalus
22693712,Recurvirostra avosetta
22693717,Recurvirostra americana
22693720,Recurvirostra novaehollandiae
22693724,Recurvirostra andina
22693727,Pluvialis apricaria
22693735,Pluvialis fulva
22693740,Pluvialis dominica
22693749,Pluvialis squatarola
22693759,Charadrius hiaticula
22693764,Charadrius semipalmatus
22693767,Charadrius placidus
22693770,Charadrius dubius
22693774,Charadrius wilsonia
22693777,Charadrius vociferus
22693780,Charadrius thoracicus
22693785,Charadrius sanctaehelenae
22693793,Charadrius pecuarius
22693807,Charadrius forbesi
22693811,Charadrius melodus
22693814,Charadrius pallidus
22693828,Charadrius marginatus
22693832,Charadrius ruficapillus
22693836,Charadrius peronii
22693839,Charadrius javanicus
22693842,Charadrius collaris
22693845,Charadrius bicinctus
22693849,Charadrius alticola
22693852,Charadrius falklandicus
22693855,Charadrius mongolus
22693862,Charadrius leschenaultii
22693868,Charadrius asiaticus
22693872,Charadrius veredus
22693876,Charadrius montanus
22693879,Charadrius modestus
22693883,Thinornis cucullatus
22693899,Thinornis novaeseelandiae
22693903,Erythrogonys cinctus
22693906,Eudromias morinellus
22693921,Oreopholus ruficollis
22693928,Anarhynchus frontalis
22693931,Phegornis mitchellii
22693936,Peltohyas australis
22693943,Elseyornis melanops
22693949,Vanellus vanellus
22693954,Vanellus crassirostris
22693959,Vanellus malarbaricus
22693967,Vanellus tricolor
22693978,Vanellus armatus
22693983,Vanellus spinosus
22693992,Vanellus duvaucelii
22693995,Vanellus tectus
22694005,Vanellus melanocephalus
22694010,Vanellus cinereus
22694013,Vanellus indicus
22694021,Vanellus albiceps
22694027,Vanellus senegallus
22694033,Vanellus lugubris
22694038,Vanellus melanopterus
22694043,Vanellus coronatus
22694048,Vanellus superciliosus
22694053,Vanellus gregarius
22694064,Vanellus leucurus
22694072,Hoploxypterus cayanus
22694075,Vanellus chilensis
22694075,Vanellus chilensis
22694078,Vanellus resplendens
22694081,Dromas ardeola
22694086,Pluvianus aegyptius
22694091,Smutsornis africanus
22694095,Rhinoptilus chalcopterus
22694095,Rhinoptilus chalcopterus
22694099,Rhinoptilus cinctus
22694103,Rhinoptilus bitorquatus
22694116,Cursorius rufus
22694120,Cursorius temminckii
22694124,Cursorius coromandelicus
22694127,Glareola pratincola
22694132,Glareola maldivarum
22694136,Glareola nordmanni
22694140,Glareola ocularis
22694144,Glareola nuchalis
22694144,Glareola nuchalis
22694148,Glareola cinerea
22694152,Glareola lactea
22694157,Stiltia isabella
22694160,Catharacta skua
22694210,Catharacta chilensis
22694218,Catharacta maccormicki
22694240,Stercorarius pomarinus
22694245,Stercorarius parasiticus
22694251,Stercorarius longicaudus
22694256,Rynchops niger
22694256,Rhynchops niger
22694262,Rynchops flavirostris
22694262,Rynchops flavirostris
22694268,Rynchops albicollis
22694271,Larus scoresbii
22694279,Larus pacificus
22694282,Larus belcheri
22694286,Larus atlanticus
22694289,Larus crassirostris
22694292,Larus modestus
22694296,Larus heermanni
22694299,Larus leucophthalmus
22694303,Larus hemprichii
22694308,Larus canus
22694313,Larus audouinii
22694317,Larus delawarensis
22694321,Larus californicus
22694324,Larus marinus
22694329,Larus dominicanus
22694334,Larus glaucescens
22694337,Larus occidentalis
22694340,Larus livens
22694343,Larus hyperboreus
22694346,Larus glaucoides
22694357,Larus armenicus
22694362,Larus schistisagus
22694373,Larus fuscus
22694379,Larus ichthyaetus
22694384,Larus brunnicephalus
22694387,Larus cirrocephalus
22694393,Larus hartlaubii
22694413,Larus bulleri
22694417,Larus maculipennis
22694420,Larus ridibundus
22694428,Larus genei
22694432,Larus philadelphia
22694436,Saundersilarus saundersi
22694440,Larus serranus
22694443,Larus melanocephalus
22694447,Larus relictus
22694452,Larus fuliginosus
22694455,Larus atricilla
22694462,Larus pipixcan
22694469,Hydrocoloeus minutus
22694473,Pagophila eburnea
22694476,Rhodostethia rosea
22694479,Xema sabini
22694493,Creagrus furcatus
22694497,Rissa tridactyla
22694502,Rissa brevirostris
22694524,Hydroprogne caspia
22694537,Sterna aurantia
22694542,Thalasseus maximus
22694552,Thalasseus elegans
22694561,Thalasseus bengalensis
22694571,Thalasseus bergii
22694585,Thalasseus bernsteini
22694591,Thalasseus sandvicensis
22694601,Sterna dougallii
22694607,Sterna striata
22694612,Sterna sumatrana
22694618,Sterna hirundinacea
22694623,Sterna hirundo
22694629,Sterna paradisaea
22694635,Sterna vittata
22694641,Sterna virgata
22694646,Sterna forsteri
22694651,Sterna trudeaui
22694656,Sternula albifrons
22694666,Sternula saundersi
22694673,Sternula antillarum
22694679,Sternula superciliaris
22694679,Sternula superciliaris
22694685,Sternula lorata
22694691,Sternula nereis
22694699,Sternula balaenarum
22694705,Sterna repressa
22694711,Sterna acuticauda
22694716,Onychoprion aleuticus
22694722,Onychoprion lunatus
22694730,Onychoprion anaethetus
22694740,Onychoprion fuscatus
22694750,Chlidonias albostriatus
22694764,Chlidonias hybrida
22694782,Chlidonias leucopterus
22694787,Chlidonias niger
22694791,Phaetusa simplex
22694794,Anous stolidus
22694799,Anous minutus
22694805,Anous tenuirostris
22694821,Gygis alba
22694830,Gygis microrhyncha
22694834,Larosterna inca
22694837,Alle alle
22694841,Uria aalge
22694847,Uria lomvia
22694852,Alca torda
22694861,Cepphus grylle
22694864,Cepphus columba
22694867,Cepphus carbo
22694870,Brachyramphus marmoratus
22694875,Brachyramphus brevirostris
22694887,Synthliboramphus craveri
22694896,Synthliboramphus antiquus
22694899,Synthliboramphus wumizusume
22694903,Ptychoramphus aleuticus
22694906,Aethia psittacula
22694915,Aethia cristatella
22694918,Aethia pygmaea
22694921,Aethia pusilla
22694924,Cerorhinca monocerata
22694927,Fratercula arctica
22694931,Fratercula corniculata
22694934,Fratercula cirrhata
22694938,Pandion haliaetus
22694944,Aviceda cuculoides
22694944,Aviceda cuculoides
22694950,Aviceda madagascariensis
22694956,Aviceda jerdoni
22694961,Aviceda subcristata
22694964,Aviceda leuphotes
22694967,Leptodon cayanensis
22694971,Chondrohierax uncinatus
22694976,Henicopernis longicauda
22694980,Henicopernis infuscatus
22694989,Pernis apivorus
22694995,Pernis ptilorhynchus
22695010,Lophoictinia isura
22695014,Hamirostra melanosternon
22695014,Hamirostra melanosternon
22695017,Elanoides forficatus
22695021,Macheiramphus alcinus
22695025,Gampsonyx swainsonii
22695028,Elanus caeruleus
22695033,Elanus axillaris
22695036,Elanus leucurus
22695036,Elanus leucurus
22695039,Elanus scriptus
22695042,Chelictinia riocourii
22695048,Rostrhamus sociabilis
22695051,Helicolestes hamatus
22695060,Harpagus bidentatus
22695063,Harpagus diodon
22695066,Ictinia mississippiensis
22695069,Ictinia plumbea
22695072,Milvus milvus
22695091,Haliastur sphenurus
22695094,Haliastur indus
22695097,Haliaeetus leucogaster
22695105,Haliaeetus sanfordi
22695115,Haliaeetus vocifer
22695121,Haliaeetus vociferoides
22695130,Haliaeetus leucoryphus
22695137,Haliaeetus albicilla
22695144,Haliaeetus leucocephalus
22695147,Haliaeetus pelagicus
22695156,Icthyophaga humilis
22695163,Icthyophaga ichthyaetus
22695170,Gypohierax angolensis
22695170,Gypohierax angolensis
22695174,Gypaetus barbatus
22695180,Neophron percnopterus
22695185,Necrosyrtes monachus
22695189,Gyps africanus
22695194,Gyps bengalensis
22695207,Gyps rueppelli
22695215,Gyps himalayensis
22695215,Gyps himalayensis
22695219,Gyps fulvus
22695225,Gyps coprotheres
22695231,Aegypius monachus
22695238,Torgos tracheliotos
22695250,Trigonoceps occipitalis
22695254,Sarcogyps calvus
22695271,Circaetus cinereus
22695271,Circaetus cinereus
22695277,Circaetus fasciolatus
22695283,Circaetus cinerascens
22695289,Terathopius ecaudatus
22695293,Spilornis cheela
22695306,Spilornis kinabaluensis
22695313,Spilornis rufipectus
22695318,Spilornis holospilus
22695323,Spilornis elgini
22695330,Dryotriorchis spectabilis
22695336,Eutriorchis astur
22695344,Circus aeruginosus
22695352,Circus ranivorus
22695363,Circus approximans
22695368,Circus macrosceles
22695373,Circus buffoni
22695376,Circus assimilis
22695379,Circus maurus
22695393,Circus cinereus
22695396,Circus macrourus
22695402,Circus melanoleucos
22695405,Circus pygargus
22695409,Polyboroides typus
22695409,Polyboroides typus
22695415,Polyboroides radiatus
22695421,Kaupifalco monogrammicus
22695425,Melierax metabates
22695431,Melierax poliopterus
22695438,Melierax canorus
22695445,Micronisus gabar
22695453,Accipiter poliogaster
22695462,Accipiter trivirgatus
22695465,Accipiter griseiceps
22695486,Accipiter castanilius
22695490,Accipiter badius
22695494,Accipiter butleri
22695499,Accipiter brevipes
22695503,Accipiter soloensis
22695508,Accipiter francesiae
22695516,Accipiter trinotatus
22695527,Accipiter fasciatus
22695532,Accipiter melanochlamys
22695535,Accipiter albogularis
22695538,Accipiter rufitorques
22695541,Accipiter haplochrous
22695544,Accipiter henicogrammus
22695547,Accipiter luteoschistaceus
22695553,Accipiter imitator
22695558,Accipiter poliocephalus
22695561,Accipiter princeps
22695565,Accipiter superciliosus
22695568,Accipiter collaris
22695576,Accipiter erythropus
22695581,Accipiter minullus
22695585,Accipiter gularis
22695588,Accipiter virgatus
22695591,Accipiter nanus
22695596,Accipiter erythrauchen
22695599,Accipiter cirrocephalus
22695605,Accipiter brachyurus
22695610,Accipiter rhodogaster
22695613,Accipiter madagascariensis
22695619,Accipiter ovampensis
22695624,Accipiter nisus
22695630,Accipiter rufiventris
22695656,Accipiter cooperii
22695659,Accipiter gundlachi
22695669,Accipiter bicolor
22695669,Accipiter bicolor
22695673,Accipiter melanoleucus
22695678,Accipiter henstii
22695683,Accipiter gentilis
22695689,Accipiter meyerianus
22695692,Erythrotriorchis buergersi
22695699,Erythrotriorchis radiatus
22695706,Megatriorchis doriae
22695710,Urotriorchis macrourus
22695714,Butastur rufipennis
22695718,Butastur teesa
22695721,Butastur liventer
22695726,Butastur indicus
22695729,Geranospiza caerulescens
22695732,Cryptoleucopteryx plumbea
22695745,Buteogallus schistaceus
22695754,Morphnarchus princeps
22695757,Leucopternis melanops
22695760,Leucopternis kuhli
22695763,Buteogallus lacernulatus
22695775,Leucopternis semiplumbeus
22695786,Pseudastur albicollis
22695789,Pseudastur occidentalis
22695795,Pseudastur polionotus
22695808,Buteogallus aequinoctialis
22695827,Buteogallus urubitinga
22695832,Buteogallus meridionalis
22695832,Buteogallus meridionalis
22695838,Parabuteo unicinctus
22695842,Busarellus nigricollis
22695845,Geranoaetus melanoleucus
22695849,Buteogallus solitarius
22695855,Buteogallus coronatus
22695880,Rupornis magnirostris
22695883,Buteo lineatus
22695886,Buteo ridgwayi
22695891,Buteo platypterus
22695894,Parabuteo leucorrhous
22695897,Buteo brachyurus
22695900,Buteo albigula
22695903,Buteo swainsoni
22695906,Geranoaetus albicaudatus
22695906,Geranoaetus albicaudatus
22695909,Buteo galapagoensis
22695926,Buteo albonotatus
22695929,Buteo solitarius
22695933,Buteo jamaicensis
22695936,Buteo ventralis
22695957,Buteo brachypterus
22695967,Buteo hemilasius
22695970,Buteo regalis
22695973,Buteo lagopus
22695978,Buteo auguralis
22695987,Buteo rufofuscus
22695991,Morphnus guianensis
22695998,Harpia harpyja
22696007,Harpyopsis novaeguineae
22696012,Pithecophaga jefferyi
22696019,Ictinaetus malaiensis
22696022,Clanga pomarina
22696027,Clanga clanga
22696033,Aquila rapax
22696038,Aquila nipalensis
22696042,Aquila adalberti
22696048,Aquila heliaca
22696056,Aquila gurneyi
22696060,Aquila chrysaetos
22696064,Aquila audax
22696067,Aquila verreauxii
22696072,Hieraaetus wahlbergi
22696076,Aquila fasciata
22696084,Aquila spilogaster
22696092,Hieraaetus pennatus
22696103,Hieraaetus ayresii
22696111,Lophotriorchis kienerii
22696116,Polemaetus bellicosus
22696120,Spizaetus melanoleucus
22696134,Lophaetus occipitalis
22696138,Aquila africana
22696153,Nisaetus nipalensis
22696153,Nisaetus nipalensis
22696159,Nisaetus alboniger
22696165,Nisaetus bartelsi
22696172,Nisaetus lanceolatus
22696186,Nisaetus nanus
22696193,Spizaetus tyrannus
22696197,Spizaetus ornatus
22696201,Stephanoaetus coronatus
22696207,Spizaetus isidori
22696221,Sagittarius serpentarius
22696226,Daptrius ater
22696229,Ibycter americanus
22696238,Phalcoboenus carunculatus
22696241,Phalcoboenus megalopterus
22696244,Phalcoboenus albogularis
22696247,Phalcoboenus australis
22696255,Caracara cheriway
22696261,Milvago chimachima
22696264,Phalcoboenus chimango
22696267,Herpetotheres cachinnans
22696270,Micrastur ruficollis
22696275,Micrastur plumbeus
22696281,Micrastur gilvicollis
22696286,Micrastur mirandollei
22696291,Micrastur semitorquatus
22696296,Micrastur buckleyi
22696305,Spiziapteryx circumcincta
22696313,Polihierax semitorquatus
22696317,Polihierax insignis
22696324,Microhierax caerulescens
22696327,Microhierax fringillarius
22696330,Microhierax latifrons
22696336,Microhierax erythrogenys
22696339,Microhierax melanoleucos
22696354,Falco berigora
22696357,Falco naumanni
22696362,Falco tinnunculus
22696368,Falco newtoni
22696373,Falco punctatus
22696380,Falco araeus
22696388,Falco moluccensis
22696391,Falco cenchroides
22696395,Falco sparverius
22696398,Falco rupicoloides
22696402,Falco alopex
22696406,Falco ardosiaceus
22696410,Falco dickinsoni
22696414,Falco zoniventris
22696432,Falco vespertinus
22696437,Falco amurensis
22696442,Falco eleonorae
22696446,Falco concolor
22696450,Falco femoralis
22696450,Falco femoralis
22696453,Falco columbarius
22696457,Falco rufigularis
22696460,Falco subbuteo
22696466,Falco cuvierii
22696470,Falco severus
22696473,Falco longipennis
22696476,Falco novaeseelandiae
22696479,Falco hypoleucos
22696484,Falco subniger
22696487,Falco biarmicus
22696492,Falco jugger
22696495,Falco cherrug
22696500,Falco rusticolus
22696504,Falco mexicanus
22696516,Falco deiroleucus
22696523,Falco fasciinucha
22696530,Rollandia rolland
22696530,Rollandia rolland
22696533,Rollandia microptera
22696545,Tachybaptus ruficollis
22696553,Tachybaptus novaehollandiae
22696565,Tachybaptus pelzelnii
22696571,Tachybaptus dominicus
22696574,Podilymbus podiceps
22696589,Poliocephalus poliocephalus
22696592,Poliocephalus rufopectus
22696596,Podiceps major
22696596,Podiceps major
22696599,Podiceps grisegena
22696602,Podiceps cristatus
22696606,Podiceps auritus
22696610,Podiceps nigricollis
22696623,Podiceps taczanowskii
22696628,Podiceps gallardoi
22696631,Aechmophorus occidentalis
22696634,Aechmophorus clarkii
22696637,Phaethon aethereus
22696641,Phaethon rubricauda
22696645,Phaethon lepturus
22696649,Papasula abbotti
22696657,Morus bassanus
22696668,Morus capensis
22696675,Morus serrator
22696683,Sula nebouxii
22696686,Sula variegata
22696694,Sula sula
22696698,Sula leucogaster
22696702,Anhinga anhinga
22696705,Anhinga rufa
22696712,Anhinga melanogaster
22696719,Anhinga novaehollandiae
22696725,Microcarbo africanus
22696730,Microcarbo coronatus
22696734,Microcarbo pygmaeus
22696740,Microcarbo niger
22696743,Microcarbo melanoleucos
22696753,Phalacrocorax penicillatus
22696756,Phalacrocorax harrisi
22696766,Phalacrocorax neglectus
22696770,Phalacrocorax fuscescens
22696773,Phalacrocorax brasilianus
22696776,Phalacrocorax auritus
22696779,Phalacrocorax fuscicollis
22696782,Phalacrocorax varius
