Class,Order,Family,Genus,Species,Possible synonyms,Common name,Red List status,Movement,Migratory type,Locomotion,References,Notes
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,cinereiventer,,Ashy-bellied Oldfield Mouse,LC,D,N,W,191,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,cinereus,,Ash-colored Oldfield Mouse,LC,D,N,W,191,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,cinnameus,,,LC,D,N,W,1627,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,daphne,,Daphne's Oldfield Mouse,LC,D,N,W,191,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,eleusis,,Peruvian Oldfield Mouse,LC,D,N,W,191,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,erro,,,LC,D,N,W,1628,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,gracilis,,Slender Oldfield Mouse,NT,D,N,W,191,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,hudsoni,,,DD,D,N,W,1629,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,hylophilus,,Woodland Oldfield Mouse,EN,D,N,W,189,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,incanus,,Inca Oldfield Mouse,VU,D,N,W,191,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,ischyrus,Thomasomys ischyurus,Strong-tailed Oldfield Mouse,VU,D,N,W,191,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,kalinowskii,,Kalinowski's Oldfield Mouse,VU,D,N,W,191,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,ladewi,,Ladew's Oldfield Mouse,LC,D,N,W,191,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,laniger,,"Butcher Oldfield Mouse, Butcher, Oldfield Mouse",LC,D,N,W,189,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,macrotis,,,VU,D,N,W,191,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,monochromos,,Unicolored Oldfield Mouse,EN,D,N,W,191,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,niveipes,,Snow-footed Oldfield Mouse,LC,D,N,W,1630,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,notatus,,Distinguished Oldfield Mouse,LC,D,N,W,191,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,onkiro,,,VU,D,N,W,1631,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,oreas,,Montane Oldfield Mouse,LC,D,N,W,191,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,paramorum,,Paramo Oldfield Mouse,LC,D,N,W,191,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,popayanus,,,DD,D,N,W,1632,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,praetor,,,DD,D,N,W,1633,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,pyrrhonotus,,Thomas's Oldfield Mouse,VU,D,N,W,191,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,rhoadsi,,Rhoads's Oldfield Mouse,LC,D,N,W,191,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,rosalinda,,Rosalinda's Oldfield Mouse,DD,D,N,W,191,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,silvestris,,Forest Oldfield Mouse,LC,D,N,W,191,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,taczanowskii,,Taczanowski's Oldfield Mouse,LC,D,N,W,191,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,ucucha,,,VU,D,N,W,1634,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,vestitus,,Dressy Oldfield Mouse,LC,D,N,W,191,
MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,vulcani,,,DD,D,N,W,1635,
MAMMALIA,RODENTIA,CRICETIDAE,Transandinomys,bolivaris,Oryzomys bolivaris,Bolivar Rice Rat,LC,D,N,W,191; 356,
MAMMALIA,RODENTIA,CRICETIDAE,Transandinomys,talamancae,Oryzomys talamancae,Talamancan Rice Rat,LC,D,N,W,191; 356,"breeding year round [356]. seeds, fruit, insects [356]."
MAMMALIA,RODENTIA,CRICETIDAE,Tscherskia,triton,,Greater Long-tailed Hamster,LC,D,N,W,208,burrows with seed caches [208].
MAMMALIA,RODENTIA,CRICETIDAE,Tylomys,bullaris,,Chiapan Climbing Rat,CR,D,N,W,1637,
MAMMALIA,RODENTIA,CRICETIDAE,Tylomys,fulviventer,,Fulvous-bellied Climbing Rat,DD,D,N,W,1638,
MAMMALIA,RODENTIA,CRICETIDAE,Tylomys,mirae,,Mira Climbing Rat,LC,D,N,W,191,frugivorous [191].
MAMMALIA,RODENTIA,CRICETIDAE,Tylomys,nudicaudus,,"Peter's Climbing Rat, Peters's Climbing Rat",LC,D,N,W,356,maybe lichen and bark [356].
MAMMALIA,RODENTIA,CRICETIDAE,Tylomys,panamensis,,"Panamá Climbing Rat, Panamanian Climbing Rat",DD,D,N,W,189,
MAMMALIA,RODENTIA,CRICETIDAE,Tylomys,tumbalensis,,"Tumbala Climbing Rat, Tumbalá Climbing Rat",CR,D,N,W,1639,
MAMMALIA,RODENTIA,CRICETIDAE,Tylomys,watsoni,,Watson's Climbing Rat,LC,D,N,W,189,
MAMMALIA,RODENTIA,CRICETIDAE,Volemys,millicens,,"Sichuan Vole, Szechuan Vole",DD,D,N,W,208,
MAMMALIA,RODENTIA,CRICETIDAE,Volemys,musseri,,Marie's Vole,DD,D,N,W,208,
MAMMALIA,RODENTIA,CRICETIDAE,Wiedomys,cerradensis,,,DD,D,N,W,1640,
MAMMALIA,RODENTIA,CRICETIDAE,Wiedomys,pyrrhorhinos,,Red-nosed Mouse,LC,D,N,W,191,
MAMMALIA,RODENTIA,CRICETIDAE,Wilfredomys,oenax,Thomasomys oenax,Greater Wilfred's Mouse,EN,D,N,W,190,
MAMMALIA,RODENTIA,CRICETIDAE,Xenomys,nelsoni,,"Magdalena Rat, Magdelena Wood Rat",EN,D,N,W,1636,
MAMMALIA,RODENTIA,CRICETIDAE,Zygodontomys,brevicauda,,Short-tailed Cane Mouse,LC,D,N,W,191,"insects, seeds, fruit [191]."
MAMMALIA,RODENTIA,CRICETIDAE,Zygodontomys,brunneus,,Brown Cane Mouse,LC,D,N,W,1641,
MAMMALIA,RODENTIA,CTENODACTYLIDAE,Ctenodactylus,gundi,,"Gundi, North African Gundi",LC,D,N,W,149,"grass, leaves, stalks, flowers [149]."
MAMMALIA,RODENTIA,CTENODACTYLIDAE,Ctenodactylus,vali,,Val's Gundi,DD,D,N,W,149,"grass, leaves, stalks, flowers [149]."
MAMMALIA,RODENTIA,CTENODACTYLIDAE,Felovia,vae,,Felou Gundi,DD,D,N,W,149,"grasses, trees, herbs [149]."
MAMMALIA,RODENTIA,CTENODACTYLIDAE,Massoutiera,mzabi,,Mzab Gundi,LC,D,N,W,149,"grass, acacia [149]."
MAMMALIA,RODENTIA,CTENODACTYLIDAE,Pectinator,spekei,,Speke's Pectinator,LC,N,N,W,149,Non-migratory [149]. 3km^2 home ranges [149].
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,argentinus,,Argentine Tuco-tuco,NT,N,N,W,190; 628,"Likely non-migratory. home range size is 1280m2, Feb only [628]."
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,australis,,Southern Tuco-tuco,EN,N,N,W,190; 667,Non-migratory [667]. monitored individuals year round in 2ha plot [667].
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,azarae,,Azara's Tuco-tuco,VU,N,N,W,190,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,bergi,,,VU,N,N,W,638,Likely non-migratory. breeds year-round [638].
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,boliviensis,,Bolivian Tuco-tuco,LC,N,N,W,191,"Likely non-migratory. roots, grasses [191]."
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,bonettoi,,Bonetto's Tuco-tuco,EN,N,N,W,190,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,brasiliensis,,Brazilian Tuco-tuco,DD,N,N,W,191,"Likely non-migratory. roots, grasses [191]."
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,budini,,,DD,N,N,W,639,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,colburni,,"Bolburn's Tuco-tuco, Colburn's Tuco-tuco",DD,N,N,W,190,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,coludo,,,DD,N,N,W,640,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,conoveri,,Conover's Tuco-tuco,LC,N,N,W,191,"Likely non-migratory. roots, grasses [191]."
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,coyhaiquensis,,,DD,N,N,W,641,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,dorbignyi,,,NT,N,N,W,642,Likely non-migratory. no information on ecology [642].
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,dorsalis,,Chacoan Tuco-tuco,DD,N,N,W,190,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,emilianus,,Emily's Tuco-tuco,NT,N,N,W,190,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,famosus,,,DD,N,N,W,643,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,flamarioni,,Tuco-tuco Of The Dunes,EN,N,N,W,644,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,fochi,,,DD,N,N,W,645,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,fodax,,,DD,N,N,W,646,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,frater,,Forest Tuco-tuco,LC,N,N,W,191,"Likely non-migratory. roots, grasses [191]."
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,fulvus,,Tawny Tuco-tuco,LC,N,N,W,190; 647,Non-migratory [647]. studied thermal biology of individuals from same site in summer and winter [647].
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,goodfellowi,,,LC,N,N,W,648,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,haigi,,Haig's Tuco-tuco,LC,N,N,W,190; 634,"Likely non-migratory. studied in Jan & Dec, adults didn't overlap in habitat usage [634]."
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,johannis,,,DD,N,N,W,649,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,juris,,,DD,N,N,W,650,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,knighti,,Catamarca Tuco-tuco,DD,N,N,W,651,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,lami,,,VU,N,N,W,635; 636,"Likely non-migratory. Seasonal age-structure and reproduction, sampled across subpopulations and never recaptured individual in different population than original [635]."
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,latro,,Mottled Tuco-tuco,VU,N,N,W,190,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,leucodon,,White-toothed Tuco-tuco,LC,N,N,W,191; 652,"Likely non-migratory. roots, grasses [191]."
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,lewisi,,"Lewis's Tuco-tuco, Lewis' Tuco-tuco",LC,N,N,W,191; 653,"Likely non-migratory. roots, grasses [191]."
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,magellanicus,,Magellanic Tuco-tuco,VU,N,N,W,190,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,maulinus,,Maule Tuco-tuco,LC,N,N,W,190,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,mendocinus,,Mendoza Tuco-tuco,LC,N,N,W,190; 666,"Non-migratory [666]. studied diet of individuals at same site in all 4 seasons [666]. 80% grasses, 20% other plants [666]."
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,minutus,,Tiny Tuco-tuco,DD,N,N,W,191; 637,"Non-migratory [637]. studied population year-round, described as sedentary [637]. roots, grasses [191]."
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,occultus,,Furtive Tuco-tuco,EN,N,N,W,190,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,opimus,,Highland Tuco-tuco,LC,N,N,W,190; 191,"Likely non-migratory. roots, grasses [191]."
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,osvaldoreigi,,,CR,N,N,W,665,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,pearsoni,,Pearson's Tuco-tuco,NT,N,N,W,654,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,perrensi,,Goya Tuco-tuco,LC,N,N,W,655,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,peruanus,,Peruvian Tuco-tuco,LC,N,N,W,191,"Likely non-migratory. roots, grasses [191]."
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,pilarensis,,Pilar Tuco-tuco,EN,N,N,W,656,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,pontifex,,San Luis Tuco-tuco,DD,N,N,W,190,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,porteousi,,Porteous's Tuco-tuco,NT,N,N,W,190,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,pundti,,,VU,N,N,W,657,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,rionegrensis,,,EN,N,N,W,632; 633,Likely non-migratory. studied spatial patterns in individuals May-Nov [632].
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,roigi,,,CR,N,N,W,664,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,saltarius,,Salta Tuco-tuco,DD,N,N,W,190,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,scagliai,,,DD,N,N,W,658,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,sericeus,,Silky Tuco-tuco,DD,N,N,W,190,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,sociabilis,,Social Tuco-tuco,CR,N,N,W,630,"Likely non-migratory. only known social tuco-tuco, colonies are segregated, but individuals overlap within a colony [630]."
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,steinbachi,,Steinbach's Tuco-tuco,LC,N,N,W,659,Likely non-migratory. tubers and roots [659].
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,sylvanus,,,DD,N,N,W,660,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,talarum,,Talas Tuco-tuco,LC,N,N,W,190; 628; 629; 631,"Non-migratory [631]. home range size is 67m2, Feb only [628], home range size differs between sexes, Feb-Apr only [629]. Observed reproductive behavior in a colony studied year-round [631]."
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,torquatus,,Collared Tuco-tuco,LC,N,N,W,191,Likely non-migratory. herbivores [191].
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,tuconax,,Robust Tuco-tuco,DD,N,N,W,190,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,tucumanus,,Tucuman Tuco-tuco,DD,N,N,W,190,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,tulduco,,,DD,N,N,W,661,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,validus,,Strong Tuco-tuco,DD,N,N,W,190,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,viperinus,,Vipos Tuco-tuco,DD,N,N,W,662,Likely non-migratory.
MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,yolandae,,Yolanda's Tuco-tuco,DD,N,N,W,663,Likely non-migratory.
MAMMALIA,RODENTIA,CUNICULIDAE,Cuniculus,paca,,Spotted Paca,LC,U,N,W,191; 601,Unclear movement [601]. possible tracking [601]. tracks fruiting frees [601]. shifts home range location in response to fruiting trees [601]. fruit [191].
MAMMALIA,RODENTIA,CUNICULIDAE,Cuniculus,taczanowskii,,Mountain Paca,NT,U,N,W,191; 602,Unclear movement [602]. different abundance in wet and dry seasons [602].
MAMMALIA,RODENTIA,DASYPROCTIDAE,Dasyprocta,azarae,,Azara's Agouti,DD,U,N,W,191; 614,Unclear movement [614]. different abundance in wet/dry season [614].
MAMMALIA,RODENTIA,DASYPROCTIDAE,Dasyprocta,coibae,,Coiban Agouti,VU,D,N,W,189,
MAMMALIA,RODENTIA,DASYPROCTIDAE,Dasyprocta,cristata,,Crested Agouti,DD,D,N,W,615,
MAMMALIA,RODENTIA,DASYPROCTIDAE,Dasyprocta,fuliginosa,,Black Agouti,LC,D,N,W,191; 616,"seed, fruits [616]."
MAMMALIA,RODENTIA,DASYPROCTIDAE,Dasyprocta,guamara,,Orinoco Agouti,NT,D,N,W,189; 617,"fruit, seeds [617]."
MAMMALIA,RODENTIA,DASYPROCTIDAE,Dasyprocta,kalinowskii,,Kalinowski Agouti,DD,D,N,W,191,
MAMMALIA,RODENTIA,DASYPROCTIDAE,Dasyprocta,leporina,,"Brazilian Agouti, Red-rumped Agouti",LC,N,N,W,191; 618,"Non-migratory [618]. shift usage within home range depending on fruiting tree location [618]. seed, leaves, flowers [618]."
MAMMALIA,RODENTIA,DASYPROCTIDAE,Dasyprocta,mexicana,,Mexican Agouti,CR,D,N,W,356,"1-2 ha territories [356]. fruit, seeds, plants [356]."
MAMMALIA,RODENTIA,DASYPROCTIDAE,Dasyprocta,prymnolopha,,Black-rumped Agouti,LC,D,N,W,191,
MAMMALIA,RODENTIA,DASYPROCTIDAE,Dasyprocta,punctata,,Central American Agouti,LC,N,N,W,191; 606,"Non-migratory [606]. territorial, but move around following fruit [606]. fruit [191]."
MAMMALIA,RODENTIA,DASYPROCTIDAE,Dasyprocta,ruatanica,,"Roatan Island Agouti, Ruatan Island Agouti",EN,D,N,W,619,plants [619].
MAMMALIA,RODENTIA,DASYPROCTIDAE,Myoprocta,acouchy,,Red Acouchi,LC,N,N,W,191; 1015,"Non-migratory [1015]. home range sizes shift seasonally [1015]. fruits, nuts [191]."
MAMMALIA,RODENTIA,DASYPROCTIDAE,Myoprocta,pratti,,Green Acouchi,LC,D,N,W,191,"fruits, nuts [191]."
MAMMALIA,RODENTIA,DIATOMYIDAE,Laonastes,aenigmamus,,Laotian Rock Rat,EN,D,N,W,200,plant material (leaves and seeds) and some insects [200].
MAMMALIA,RODENTIA,DINOMYIDAE,Dinomys,branickii,,Pacarana,VU,D,N,W,191,"fruit, vegetation [191]."
MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,balikunica,,Balikun Jerboa,LC,D,N,W,208,"green leaves, grass seeds, roots, shoots, insects [208]."
MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,bullata,,Gobi Jerboa,LC,D,N,W,208,lives along in burrows [208].
MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,elater,,"Small Five-toed Jerboa, Small Five-toed Jerboa",LC,D,N,W,208,"live in 4 burrows: winter, summer, reproduction, temporary [208]. roots, stems, leaves, seeds, insects [208]."
MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,euphratica,,Euphrates Jerboa,NT,D,N,W,669,
MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,firouzi,,Iranian Jerboa,DD,D,N,W,726,
MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,hotsoni,,"Hotsons Five-toed Jerboa, Hotson's Jerboa",LC,D,N,W,132,
MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,major,,Great Jerboa,LC,D,N,W,208,"4 types of burrows: permanent summer (females with nest), temporary day summer, temporary night summer, winter [208]. seeds, tulip bulbs [208]."
MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,severtzovi,,Svertzov's Jerboa,LC,D,N,W,727,winternests 50-85cm below ground [727].
MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,sibirica,,"Mongolian Five-toed Jerboa, Siberian Jerboa",LC,D,N,W,208,"simple burrows, hibernates Sept-Apr [208]. insects, locusts, beetles, leaves, stems, seeds [208]."
MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,tetradactyla,,Four-toed Jerboa,VU,D,N,W,728,"nocturnal, most daylight time spend underground [728]."
MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,vinogradovi,,Vinogradov's Jerboa,NT,D,N,W,729,"seasonal diet, hibernates Oct to Mar [729]. green sprouts (spring), seeds (summer), underground plants [729]."
MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,williamsi,,,LC,D,N,W,730,lives in burrows [730].
MAMMALIA,RODENTIA,DIPODIDAE,Allactodipus,bobrinskii,,Bobrinski's Jerboa,LC,D,N,W,731,"shallow hibernation with activity during partial thaws [731]. mostly plants, insects in spring [731]."
MAMMALIA,RODENTIA,DIPODIDAE,Cardiocranius,paradoxus,,Five-toed Pygmy Jerboa,DD,N,N,W,208; 732,"Non-migratory (probably) [732]. home range of 13400,^2, based on July only [732]. seeds and grains [208]."
MAMMALIA,RODENTIA,DIPODIDAE,Dipus,sagitta,,"Hairy-footed Jerboa, Northern Three-toed Jerboa, NORTHERN THREE-TOED JERBOA",LC,D,N,W,208,"lives in 3 burrows: permanent summer, temporary summer, hibernation [208]. seeds, leaves, roots, insects [208]."
MAMMALIA,RODENTIA,DIPODIDAE,Eozapus,setchuanus,,Chinese Jumping Mouse,LC,D,N,W,208,green plants [208].
MAMMALIA,RODENTIA,DIPODIDAE,Eremodipus,lichtensteini,,Lichtenstein's Jerboa,LC,D,N,W,733,fluctuating population size; permanent winter and summer burrows; hibernates for 6 months [733]. mainly seeds [733].
MAMMALIA,RODENTIA,DIPODIDAE,Euchoreutes,naso,,Long-eared Jerboa,LC,D,N,W,208,"green plants, also insects and lizards [208]."
MAMMALIA,RODENTIA,DIPODIDAE,Jaculus,blanfordi,,"Blanford's Jerboa, Blanfords Jerboa, Greater Threetoed Jerboa",LC,D,N,W,132,"non-colonial, burrows [132]. seeds, vegetation [132]."
MAMMALIA,RODENTIA,DIPODIDAE,Jaculus,jaculus,,Lesser Egyptian Jerboa,LC,D,N,W,425,burrows [425]. seeds [425].
MAMMALIA,RODENTIA,DIPODIDAE,Jaculus,orientalis,,Greater Egyptian Jerboa,LC,D,N,W,669,"stores food, tunnels [669]. barley, dates, seeds [669]."
MAMMALIA,RODENTIA,DIPODIDAE,Napaeozapus,insignis,,Woodland Jumping Mouse,LC,N,N,W,668; 734,"Non-migratory (probably) [734]. hibernates; summer (Jun-Aug) home range of males larger than those of females [734]. fungus, seeds insects, fruit [668]."
MAMMALIA,RODENTIA,DIPODIDAE,Paradipus,ctenodactylus,,Comb-toed Jerboa,LC,D,N,W,735,burrows; hibernates in Dec-Jan [735]. shrub shoots [735].
MAMMALIA,RODENTIA,DIPODIDAE,Pygeretmus,platyurus,,Lesser Fat-tailed Jerboa,LC,D,N,W,737,burrows [737]. green parts of saltworts [737].
MAMMALIA,RODENTIA,DIPODIDAE,Pygeretmus,pumilio,,"Dwarf Fat-tailed Jerboa, DWARF FAT-TAILED JERBOA",LC,N,N,W,208; 736,"Non-migratory (probably) [208, 736]. individuals have separate but overlapping home ranges [208], measured in Apr-May [736]. herbivorous [208]."
MAMMALIA,RODENTIA,DIPODIDAE,Pygeretmus,zhitkovi,,"Greater Fat-tailed Jerboa, Zhitkov's Jerboa",NT,D,N,W,738,obligate hibernation Nov-Mar [738]. succulents [738].
MAMMALIA,RODENTIA,DIPODIDAE,Salpingotulus,michaelis,,"Baluchistan Pygmy Jerboa, Dwarf Three-toed Jerboa",DD,D,N,W,132,"dig extensive burrows, doesn't seem to hibernate [132]. grass seeds, stems [132]."
MAMMALIA,RODENTIA,DIPODIDAE,Salpingotus,crassicauda,,Thick-tailed Pygmy Jerboa,DD,D,N,W,208,"insects, seeds, green vegetation [208]."
MAMMALIA,RODENTIA,DIPODIDAE,Salpingotus,heptneri,,Heptner's Pygmy Jerboa,DD,D,N,W,739,"Data deficient; nocturnal, in burrows during day [739]. vegetation, insects, spiders [739]."
MAMMALIA,RODENTIA,DIPODIDAE,Salpingotus,kozlovi,,Kozlov's Pygmy Jerboa,LC,D,N,W,208,"green vegetation, seeds, insects [208]."
MAMMALIA,RODENTIA,DIPODIDAE,Salpingotus,pallidus,,"Pale Pygmy Jerboa, Pallid Pygmy Jerboa",DD,D,N,W,740,"Data deficient, hibernates until April [740]. seeds, ephemers, small invertebrates [740]."
MAMMALIA,RODENTIA,DIPODIDAE,Sicista,armenica,,Armenian Birch Mouse,EN,D,N,W,741,
MAMMALIA,RODENTIA,DIPODIDAE,Sicista,betulina,,Northern Birch Mouse,LC,D,N,W,217,no population cycles [217].
MAMMALIA,RODENTIA,DIPODIDAE,Sicista,caucasica,,Caucasian Birch Mouse,VU,D,N,W,742,"hibernates [742]. insects, seeds, berries [742]."
MAMMALIA,RODENTIA,DIPODIDAE,Sicista,caudata,,Long-tailed Birch Mouse,DD,D,N,W,208,ecology poorly known [208].
MAMMALIA,RODENTIA,DIPODIDAE,Sicista,concolor,,Chinese Birch Mouse,LC,D,N,W,208,"hibernates in underground burrows [208]. green vegetation, berries, seeds [208]."
MAMMALIA,RODENTIA,DIPODIDAE,Sicista,kazbegica,,Kazbeg Birch Mouse,EN,D,N,W,743,"hibernates for 6+ months [743]. insects, fruits, seeds [743]."
MAMMALIA,RODENTIA,DIPODIDAE,Sicista,kluchorica,,Kluchor Birch Mouse,NT,D,N,W,744,hibernates in winter [744]. invertebrates and seeds [744].
MAMMALIA,RODENTIA,DIPODIDAE,Sicista,napaea,,Altai Birch Mouse,LC,D,N,W,745,"hibernates [745]. invertebrates, seeds, berries [745]."
MAMMALIA,RODENTIA,DIPODIDAE,Sicista,pseudonapaea,,Gray Birch Mouse,DD,D,N,W,746,"Data deficient, hibernates [746]. invertebrates, seeds [746]."
MAMMALIA,RODENTIA,DIPODIDAE,Sicista,severtzovi,,Severtzov's Birch Mouse,LC,D,N,W,747,hibernates [747]. seeds and insects [747].
MAMMALIA,RODENTIA,DIPODIDAE,Sicista,strandi,,Strand's Birch Mouse,LC,D,N,W,748,"hibernates [748]. seeds, berries, insects [748]."
MAMMALIA,RODENTIA,DIPODIDAE,Sicista,subtilis,,Southern Birch Mouse,LC,D,N,W,208,"green vegetation, insects [208]."
MAMMALIA,RODENTIA,DIPODIDAE,Sicista,tianshanica,,Tien Shan Birch Mouse,LC,D,N,W,208,
MAMMALIA,RODENTIA,DIPODIDAE,Stylodipus,andrewsi,,"Andrews's Three-toed Jerboa, Mongolian Jerboa",LC,D,N,W,208,"green vegetation, seeds [208]."
MAMMALIA,RODENTIA,DIPODIDAE,Stylodipus,sungorus,,Mongolian Three-toed Jerboa,LC,D,N,W,750,builds complex burrows [750].
